,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
0,635860218726658176,138.5187065217173,19.09233926905897,-5.941679495793577,-11.346409129876392,1,0,17.8978004455566,17.5174007415771,-59.247329893833296,-2.0160784008206387,-7.527126084640531,1.7487794924176676
1,635674126383965568,138.8428741026386,19.031798198627634,-3.8970011609340207,-12.702779525389634,1,0,19.2873001098633,17.6781005859375,-59.13339098769217,-2.3069007451798296,-7.560607655557413,-0.7417999555980251
2,635614168640132864,139.59219748145836,18.807955539071433,-3.309602916796381,-13.708904908478631,1,0,16.1515998840332,14.6662998199463,-58.93811346451088,-3.024192321827829,-8.062761531706448,-1.8690819375362315
3,635694467349085056,139.06182692172476,19.06744237567232,-3.0674889862265795,-11.4175270465402,1,0,18.6709003448486,17.9841995239258,-58.99159508381467,-2.461925145523522,-6.020000636851533,-0.7694855338227344
4,635598607974369792,139.20920023089508,18.624132868942702,-6.124445176881091,-12.833824027100611,1,0,16.5223999023438,16.1375007629395,-59.289566742363434,-2.8188249332707316,-8.874803413073497,1.0125160132649036
5,635850945892748672,139.86542888472115,20.011312663154804,-3.786655365804428,-14.28415600718206,1,0,16.5174999237061,16.0450000762939,-57.786689920945605,-2.586149476467317,-8.744839880549378,-1.792032539446706
6,635600532119713664,139.22869949616816,18.685939084485494,-3.9742788217925122,-12.342426623384245,1,0,20.4505996704102,19.5177001953125,-59.22750966159401,-2.800950364389755,-7.295805128760131,-0.5316704941359028
7,635620701286087424,139.6862822364899,18.881113520820737,-3.3558418379356474,-12.925224236202752,1,0,20.4113006591797,19.5032997131348,-58.828178919787945,-3.0592484654293775,-7.4222508977203265,-1.4140400899589298
8,635740204456128896,139.98945182326287,19.27694306975315,-3.5117247908083487,-11.701695774207732,1,0,15.8247995376587,15.2495002746582,-58.33947456688196,-3.0842663960175414,-6.4515297054364575,-0.6429134700495316
9,635832357274302208,140.1301532714717,19.821917114066117,-4.055981152196889,-13.024120128840579,1,0,20.4759006500244,18.8048000335693,-57.8096923551268,-2.8980620307608786,-7.830144602919689,-0.913732762336236
10,635593552797727488,139.00070003257937,18.55590290002122,-4.306131802878042,-12.54195022893678,1,0,20.6061992645264,18.8955001831055,-59.45390627627705,-2.6893473222120186,-7.657516417638465,-0.3374775464112497
